TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-15,2026-07-15,CM,NSE,STK,11763,INE351F01018,JPPOWER,EQ,,,,,JAIPRAKASH POWER VEN. LTD,16.75,17.2,16.7,16.75,16.78,16.66,,16.75,,,45986591,776654085.55,28699,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,12018,INE040H01021,SUZLON,EQ,,,,,SUZLON ENERGY LIMITED,52.47,53.49,52.31,52.42,52.54,52.47,,52.42,,,45977388,2425388154.41,82389,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,18520,INE509F01029,CUPID,EQ,,,,,CUPID LIMITED,219.39,223.0,213.75,219.66,219.6,216.77,,219.66,,,45298666,9958557238.52,225577,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,5097,INE758T01015,ETERNAL,EQ,,,,,ETERNAL LIMITED,285.0,296.45,283.05,294.8,294.15,286.15,,294.8,,,45125835,13203819563.5,145248,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,11915,INE528G01035,YESBANK,EQ,,,,,YES BANK LIMITED,23.69,23.82,23.52,23.6,23.57,23.61,,23.6,,,44964825,1064418772.71,61221,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,750290,INE1CLE01013,VISL,EQ,,,,,VEDANTA IRON AND STEEL L,34.88,34.98,33.32,33.37,33.32,35.07,,33.37,,,43884246,1483702007.21,84992,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,13745,INE221H01019,GTLINFRA,EQ,,,,,GTL INFRA.LTD,1.28,1.31,1.27,1.28,1.29,1.28,,1.28,,,41385551,53320321.84,12425,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,2792,INE07O001026,EASEMYTRIP,EQ,,,,,EASY TRIP PLANNERS LTD,7.0,7.03,6.79,6.8,6.81,6.96,,6.8,,,40644728,277926295.03,12928,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,21428,INF277KA1984,TATSILV,EQ,,,,,TATAAML-TATSILV,20.8,21.4,20.8,21.2,21.22,21.13,,21.2,,,39059844,829892390.89,39351,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,17388,INE814H01029,ADANIPOWER,EQ,,,,,ADANI POWER LTD,227.55,228.4,218.05,218.97,219.7,226.17,,218.97,,,36262411,8027181309.24,151009,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,24532,INE816B01035,FILATEX,EQ,,,,,FILATEX INDIA LTD,63.75,72.45,62.93,70.34,70.4,61.69,,70.36,,,32639059,2236708390.44,107089,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,21951,INE548A01028,HFCL,EQ,,,,,HFCL LIMITED,214.3,223.41,214.3,223.08,223.41,212.78,,223.07,,,32151413,7159580147.11,79255,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,13276,INE559R01029,LANDMARK,EQ,,,,,LANDMARK CARS LIMITED,529.0,566.95,501.35,514.25,507.0,496.4,,514.35,,,30089896,16468617107.65,423129,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,750518,INE694L01019,VEDPOWER,EQ,,,,,VEDANTA POWER LIMITED,40.3,40.72,39.1,39.18,39.34,40.04,,39.19,,,26638228,1057339528.81,65463,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,27066,INE00H001014,SWIGGY,EQ,,,,,SWIGGY LIMITED,259.05,271.5,257.24,270.09,270.8,258.8,,270.09,,,26122051,6905477780.09,123797,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,25468,INE420C01059,PAISALO,EQ,,,,,PAISALO DIGITAL LIMITED,72.99,74.2,70.52,72.03,71.9,72.45,,72.04,,,25924110,1891933584.18,44132,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,8962,INE626Z01029,HARDWYN,EQ,,,,,HARDWYN INDIA LIMITED,19.5,20.14,15.57,15.57,15.57,19.46,,15.57,,,25410172,417572030.21,42972,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,759820,INE15B701018,PINELABS,EQ,,,,,PINE LABS LIMITED,157.62,163.99,156.14,157.25,157.75,156.92,,157.25,,,25173173,4031354337.39,102766,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,3499,INE081A01020,TATASTEEL,EQ,,,,,TATA STEEL LIMITED,188.74,189.33,184.81,185.26,185.16,188.27,,185.26,,,24924570,4657489374.81,104572,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,759062,INE0KKN01029,RHETAN,EQ,,,,,RHETAN TMT LIMITED,27.5,30.75,27.4,30.15,30.29,27.13,,30.15,,,24834439,746012650.46,52707,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,10794,INE476A01022,CANBK,EQ,,,,,CANARA BANK,126.5,128.2,126.1,126.47,126.49,125.74,,126.47,,,24325901,3089286712.0,81023,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,764116,INE0ISX01025,KUSUMGAR,EQ,,,,,KUSUMGAR LIMITED,569.0,625.9,568.15,602.8,611.0,419.0,,602.9,,,23809462,14263814609.15,364643,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,2263,INE545U01014,BANDHANBNK,EQ,,,,,BANDHAN BANK LIMITED,208.75,220.76,208.51,216.52,216.52,207.87,,216.52,,,23750005,5161806062.33,110540,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,29962,INE599M01018,JUSTDIAL,EQ,,,,,JUSTDIAL LTD.,800.0,838.3,782.0,804.05,786.0,790.15,,804.0,,,23598076,19296083499.95,384164,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,3063,INE205A01025,VEDL,EQ,,,,,VEDANTA LIMITED,268.0,271.3,260.1,260.55,260.55,267.7,,260.55,,,21696090,5721947382.1,177706,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,1333,INE040A01034,HDFCBANK,EQ,,,,,HDFC BANK LTD,811.0,819.7,809.7,815.45,815.0,809.4,,815.45,,,21488739,17523229835.8,250860,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,6198,INE045J01034,FCL,EQ,,,,,FINEOTEX CHEMICAL LIMITED,35.98,39.25,35.71,38.94,38.8,35.69,,38.96,,,21447550,820956313.49,35692,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,1624,INE242A01010,IOC,EQ,,,,,INDIAN OIL CORP LTD,137.9,140.5,137.16,140.24,140.01,137.05,,140.24,,,21309498,2973888107.09,90248,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,20322,INE007N01010,FEDFINA,EQ,,,,,FEDBANK FINANCIAL SER L,156.44,174.4,156.0,163.55,166.5,154.85,,163.59,,,20106668,3324377928.52,141152,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,438,INE257A01026,BHEL,EQ,,,,,BHEL,405.2,424.0,402.5,417.95,424.0,403.9,,417.95,,,19808847,8151007446.85,195865,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,27052,INE0W2G01015,SAGILITY,EQ,,,,,SAGILITY LIMITED,41.9,42.99,41.55,42.07,42.12,41.79,,42.07,,,19516302,827565565.95,35497,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,15259,INE614G01033,RPOWER,EQ,,,,,RELIANCE POWER LTD.,24.61,24.74,24.25,24.33,24.38,24.52,,24.33,,,19348886,473784040.61,27094,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,11829,INE802C01033,SSWL,EQ,,,,,STEEL STRIPS WHEELS LTD.,254.0,283.0,250.64,262.56,265.0,250.44,,262.55,,,18947492,5101429225.93,202463,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,1375,INE549A01026,HCC,EQ,,,,,HINDUSTAN CONSTRUCTION CO,23.17,23.54,23.05,23.2,23.27,23.03,,23.2,,,18698030,435286102.03,20120,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,13528,INE776C01039,GMRAIRPORT,EQ,,,,,GMR AIRPORTS LIMITED,113.5,114.5,111.37,111.82,112.0,113.38,,111.82,,,17318514,1955646820.59,34236,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,757645,INE0LEZ01016,ATHERENERG,EQ,,,,,ATHER ENERGY LIMITED,1225.0,1318.9,1225.0,1296.4,1299.0,1201.8,,1296.5,,,17106822,22083546593.6,411866,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,15308,INE964H01014,SEPC,EQ,,,,,SEPC LIMITED,6.35,6.41,6.16,6.21,6.21,6.33,,6.21,,,16754728,104200324.34,8453,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,19299,INE353K01014,ITDC,EQ,,,,,INDIA TOUR. DEV. CO. LTD.,685.55,820.0,685.15,793.9,773.0,683.45,,793.85,,,16519795,12798210963.85,358318,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,6579,INE02NC01014,FINOPB,EQ,,,,,FINO PAYMENTS BANK LTD,178.9,185.5,168.3,170.77,169.4,176.4,,170.78,,,15698915,2758281498.12,99794,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,15228,INE551W01018,UJJIVANSFB,EQ,,,,,UJJIVAN SMALL FINANC BANK,65.35,66.74,64.5,65.51,65.42,65.14,,65.51,,,14595011,963154236.05,55584,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,3045,INE062A01020,SBIN,EQ,,,,,STATE BANK OF INDIA,1015.5,1036.0,1013.7,1030.1,1030.8,1015.4,,1030.1,,,14275394,14676967357.4,164713,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,20788,INE0FRK01020,MOTISONS,EQ,,,,,MOTISONS JEWELLERS LTD,14.17,14.3,13.8,13.98,13.98,14.11,,13.98,,,14269276,200498253.25,9491,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,762675,INE417D01020,FEDDERSHOL,EQ,,,,,FEDDERS HOLDING LTD.,45.0,52.4,43.59,44.77,44.5,44.69,,44.77,,,14193883,679985104.49,56695,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,4204,INE775A01035,MOTHERSON,EQ,,,,,SAMVRDHNA MTHRSN INTL LTD,142.91,144.35,141.62,142.11,141.62,142.06,,142.11,,,14174935,2018887324.51,66215,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,4745,INE084A01016,BANKINDIA,EQ,,,,,BANK OF INDIA,142.7,147.48,142.56,145.21,144.9,141.87,,145.21,,,14148660,2057257424.07,51635,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,25807,INE080I01025,LLOYDSENT,EQ,,,,,LLOYDS ENTERPRISES LTD,78.2,80.5,77.4,79.71,79.65,77.82,,79.71,,,13819866,1092945514.55,34077,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,11377,INE457A01014,MAHABANK,EQ,,,,,BANK OF MAHARASHTRA,80.0,81.68,79.86,80.1,80.01,79.47,,80.1,,,13776867,1113113275.38,52462,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,2475,INE213A01029,ONGC,EQ,,,,,OIL AND NATURAL GAS CORP.,249.42,249.45,246.3,247.18,247.1,248.9,,247.17,,,13302251,3294370350.59,87326,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,17888,INE224E01028,GATECH,EQ,,,,,GACM TECHNOLOGIES LIMITED,0.47,0.51,0.47,0.49,0.5,0.47,,0.49,,,12987337,6347375.43,845,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,4963,INE090A01021,ICICIBANK,EQ,,,,,ICICI BANK LTD.,1412.9,1428.0,1409.2,1416.2,1411.1,1407.7,,1416.2,,,12961648,18380061223.5,203709,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,1491,INE039A01010,IFCI,EQ,,,,,IFCI LTD,74.52,75.84,73.75,74.14,74.16,74.52,,74.13,,,12434952,929495721.87,34798,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,15332,INE584A01023,NMDC,EQ,,,,,NMDC LTD.,84.99,85.62,84.62,84.89,84.76,84.99,,84.89,,,11975753,1018706203.27,72066,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,5948,INE683A01023,SOUTHBANK,EQ,,,,,THE SOUTH INDIAN BANK LTD,45.79,46.22,44.99,45.52,45.58,45.33,,45.52,,,11975201,547065281.67,28030,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,10666,INE160A01022,PNB,EQ,,,,,PUNJAB NATIONAL BANK,105.5,106.93,104.88,105.71,105.72,105.0,,105.71,,,11898610,1261128262.61,39791,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,212,INE208A01029,ASHOKLEY,EQ,,,,,ASHOK LEYLAND LTD,155.99,157.87,155.75,156.52,156.4,155.19,,156.52,,,11779297,1847798928.61,54572,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,30125,INE148I01020,SAMMAANCAP,EQ,,,,,SAMMAAN CAPITAL LIMITED,161.0,164.8,159.88,163.53,163.6,160.49,,163.53,,,11725307,1907519394.6,33675,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,29459,INE935B01025,MOSCHIP,EQ,,,,,MOSCHIP TECHNOLOGIES LTD,243.38,251.5,241.5,247.98,248.2,240.83,,247.96,,,11592774,2872696668.08,93306,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,3812,INE256A01028,ZEEL,EQ,,,,,ZEE ENTERTAINMENT ENT LTD,103.6,103.85,101.06,101.85,101.64,103.12,,101.85,,,11579584,1186578886.02,35627,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,14894,INE483A01010,CENTRALBK,EQ,,,,,CENTRAL BANK OF INDIA,32.41,32.95,32.36,32.72,32.74,32.23,,32.72,,,11518453,376699912.31,19107,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,11630,INE733E01010,NTPC,EQ,,,,,NTPC LTD,347.5,348.45,343.05,344.35,344.2,348.15,,344.35,,,11352533,3924586431.7,103020,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,5633,INE168A01041,J&KBANK,EQ,,,,,J & K BANK LTD.,179.2,188.39,178.99,182.63,183.8,177.4,,182.63,,,11185388,2056177905.21,72740,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,2259,INE083A01026,MOREPENLAB,EQ,,,,,MOREPEN LAB. LTD,62.92,64.58,60.76,61.24,61.65,62.56,,61.25,,,10976573,688877048.4,25836,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,16249,INE483S01020,CCAVENUE,EQ,,,,,AVENUESAI LIMITED,18.0,18.16,17.7,17.77,17.82,17.82,,17.77,,,10798466,193480555.24,12156,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,760229,INE0VDM01015,MEESHO,EQ,,,,,MEESHO LIMITED,188.52,190.65,185.45,189.24,189.99,188.81,,189.24,,,10506591,1984092920.97,78494,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,3787,INE075A01022,WIPRO,EQ,,,,,WIPRO LTD,175.12,176.6,174.49,174.65,174.66,177.14,,174.65,,,10398720,1824350981.13,85262,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,8833,INE425B01027,BCG,EQ,,,,,BRIGHTCOM GROUP LIMITED,9.65,10.18,9.6,9.81,9.83,9.63,,9.81,,,10332185,102324418.68,12563,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,11373,INE376G01013,BIOCON,EQ,,,,,BIOCON LIMITED.,438.0,441.25,431.1,434.6,433.65,437.3,,434.6,,,10227698,4451690679.25,84348,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,27969,INE01EA01019,VMM,EQ,,,,,VISHAL MEGA MART LIMITED,114.39,115.29,113.32,113.94,113.95,114.28,,113.94,,,10034825,1144996745.58,46863,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,5279,INE645S01024,ROLEXRINGS,EQ,,,,,ROLEX RINGS LIMITED,147.35,161.9,145.0,155.3,156.49,146.63,,155.3,,,9978759,1558596886.23,82079,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,2963,INE114A01011,SAIL,EQ,,,,,STEEL AUTHORITY OF INDIA,167.01,168.29,163.8,164.64,164.6,166.45,,164.63,,,9947032,1648408060.01,43339,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,14977,INE752E01010,POWERGRID,EQ,,,,,POWER GRID CORP. LTD.,285.9,286.8,278.9,280.7,280.8,286.15,,280.7,,,9907688,2790124824.9,84190,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,750174,INE1CDF01017,VAML,EQ,,,,,VEDANTA ALUMINIUM METAL L,454.5,459.7,448.0,449.6,451.0,454.7,,449.6,,,9885157,4486741638.85,127716,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,18143,INE758E01017,JIOFIN,EQ,,,,,JIO FIN SERVICES LTD,237.2,238.5,235.35,236.59,236.72,235.97,,236.58,,,9708543,2302112398.75,85582,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,11184,INE092T01019,IDFCFIRSTB,EQ,,,,,IDFC FIRST BANK LIMITED,79.42,80.47,79.26,79.47,79.43,79.27,,79.47,,,9684988,772987557.68,56410,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,6792,INE04AK01028,SBC,EQ,,,,,SBC EXPORTS LIMITED,42.3,42.59,42.12,42.16,42.13,42.29,,42.16,,,9624591,406949589.37,4194,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,760946,INE2KCE01013,KWIL,EQ,,,,,KWALITY WALL'S (INDIA) L,32.14,33.18,32.06,32.88,33.06,31.81,,32.88,,,9599123,313585322.99,24273,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,17801,INE093R01011,LLOYDSENGG,EQ,,,,,LLOYDS ENGG WORK LIMITED,88.0,90.18,86.31,89.06,88.83,87.63,,89.06,,,9579703,847049152.51,35077,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,2885,INE002A01018,RELIANCE,EQ,,,,,RELIANCE INDUSTRIES LTD,1294.1,1310.9,1294.1,1295.5,1296.0,1293.0,,1295.5,,,9577965,12453701323.8,189291,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,324,INE732I01021,ANGELONE,EQ,,,,,ANGEL ONE LIMITED,335.25,346.3,334.25,343.4,344.0,333.55,,343.4,,,9546333,3254548379.6,65969,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,5900,INE238A01034,AXISBANK,EQ,,,,,AXIS BANK LIMITED,1328.0,1348.0,1303.3,1312.3,1311.9,1317.6,,1312.3,,,9442403,12529492617.2,184887,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,3466,INE305A01023,TFCILTD,EQ,,,,,TOURISM FINANCE CORP. OF,80.11,85.5,80.0,83.8,83.75,80.53,,83.8,,,9252153,776606996.62,25387,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,759782,INE1TAE01010,TMCV,EQ,,,,,TATA MOTORS LIMITED,420.0,430.45,419.55,423.55,422.0,417.4,,423.55,,,9207848,3911843188.2,113971,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,383,INE263A01024,BEL,EQ,,,,,BHARAT ELECTRONICS LTD,409.0,414.3,408.4,410.95,411.1,410.1,,410.95,,,9115088,3748372246.8,109183,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,526,INE029A01011,BPCL,EQ,,,,,BHARAT PETROLEUM CORP  LT,306.0,311.15,306.0,309.6,310.0,305.35,,309.65,,,9056446,2803126534.2,76830,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,15649,INE0ALR01029,ATALREAL,EQ,,,,,ATAL REALTECH LIMITED,29.0,30.5,28.65,30.21,30.5,28.99,,30.21,,,8677808,254879172.59,6051,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,27037,INE760L01018,TBZ,EQ,,,,,TRIB BHIMJI ZAVERI LTD,263.4,274.99,256.0,262.09,260.0,259.97,,262.1,,,8586056,2279907398.41,104358,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,1660,INE154A01025,ITC,EQ,,,,,ITC LTD,276.65,277.7,275.3,276.65,276.7,275.55,,276.65,,,8523722,2358249749.85,217400,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,1594,INE009A01021,INFY,EQ,,,,,INFOSYS LIMITED,1079.0,1088.1,1073.0,1076.3,1077.4,1092.9,,1076.3,,,8501933,9176560288.4,175275,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,4668,INE028A01039,BANKBARODA,EQ,,,,,BANK OF BARODA,248.0,250.4,246.95,248.15,247.6,246.6,,248.15,,,8127491,2018945218.9,50213,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,1922,INE237A01036,KOTAKBANK,EQ,,,,,KOTAK MAHINDRA BANK LTD,379.35,382.8,376.25,378.4,378.45,378.65,,378.4,,,8082156,3061162333.2,93507,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,20790,INE235C01036,SUMEETINDS,EQ,,,,,SUMEET IND LIMITED,32.72,33.38,32.41,32.98,33.25,32.72,,32.99,,,7937671,261488504.01,7358,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,17520,INE399K01017,RTNPOWER,EQ,,,,,RATTANINDIA POWER LIMITED,8.89,8.94,8.82,8.84,8.86,8.88,,8.84,,,7856987,69673053.53,8531,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,13423,INE050401020,ELIN,EQ,,,,,ELIN ELECTRONICS LIMITED,103.0,117.5,102.0,114.7,115.4,101.36,,114.7,,,7716808,874236189.37,60869,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,6364,INE139A01034,NATIONALUM,EQ,,,,,NATIONAL ALUMINIUM CO LTD,366.7,368.5,359.8,361.5,362.0,364.9,,361.5,,,7471482,2704687722.4,106882,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,14707,INE508G01029,TIMETECHNO,EQ,,,,,TIME TECHNOPLAST LTD.,182.0,196.7,182.0,195.12,195.5,181.11,,195.12,,,7404130,1417938706.93,57921,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,2029,INE053F01010,IRFC,EQ,,,,,INDIAN RAILWAY FIN CORP L,88.8,90.0,88.6,88.87,88.76,88.71,,88.87,,,7302377,650939080.97,35779,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,18652,INE726G01019,ICICIPRULI,EQ,,,,,ICICI PRU LIFE INS CO LTD,506.7,531.95,502.6,525.15,523.0,503.95,,525.15,,,7283643,3812313772.75,104708,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,3456,INE155A01022,TMPV,EQ,,,,,TATA MOTORS PASS VEH LTD,335.0,335.1,330.8,333.0,334.1,333.35,,333.0,,,7144390,2379722782.55,82393,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,760726,INE05XR01022,BHARATCOAL,EQ,,,,,BHARAT COKING COAL LTD,36.97,37.24,36.7,36.79,36.76,36.84,,36.79,,,7099886,262394659.08,14454,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,4306,INE721A01047,SHRIRAMFIN,EQ,,,,,SHRIRAM FINANCE LIMITED,1028.0,1049.0,1025.2,1033.8,1033.0,1013.9,,1033.8,,,7089054,7364068477.6,116650,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,24961,INE0PPK01015,ORIENTTECH,EQ,,,,,ORIENT TECHNOLOGIES LTD,286.33,303.4,277.01,284.0,282.0,280.8,,283.99,,,7083509,2068295843.71,86724,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,7852,INE066P01011,INOXWIND,EQ,,,,,INOX WIND LIMITED,79.37,80.84,79.0,79.98,80.07,79.05,,79.98,,,6941702,554952161.28,28686,F1,1,,,,,
2026-07-15,2026-07-15,CM,NSE,STK,1164,INE619B01017,NEWGEN,EQ,,,,,NEWGEN SOFTWARE TECH LTD,554.9,575.35,539.15,557.7,558.7,554.4,,557.85,,,6927932,3880035533.75,117293,F1,1,,,,,
