TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-08-31,2026-08-31,CM,NSE,STK,13528,INE776C01039,GMRAIRPORT,EQ,,,,,GMR AIRPORTS LIMITED,97.85,98.0,93.63,93.63,93.63,98.31,,93.63,,,59724643,5653815225.4,53373,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,765282,INE0FOO01011,SHIPROCKET,EQ,,,,,SHIPROCKET LIMITED,124.74,141.99,124.05,138.89,139.8,125.4,,138.9,,,55899452,7537395060.84,265736,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,21428,INF277KA1984,TATSILV,EQ,,,,,TATAAML-TATSILV,23.18,23.18,22.23,22.62,22.66,23.37,,22.62,,,55567507,1251057157.91,72510,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,17388,INE814H01029,ADANIPOWER,EQ,,,,,ADANI POWER LTD,212.37,213.13,198.0,198.0,198.0,212.63,,198.0,,,53907969,10945218708.11,152045,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,11763,INE351F01018,JPPOWER,EQ,,,,,JAIPRAKASH POWER VEN. LTD,16.8,16.87,16.4,16.45,16.45,16.82,,16.45,,,52936878,877241630.84,40099,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,1491,INE039A01010,IFCI,EQ,,,,,IFCI LTD,90.2,92.14,88.11,89.7,89.26,89.96,,89.7,,,50607497,4555267035.21,126691,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,12026,INE087H01022,RENUKA,EQ,,,,,SHREE RENUKA SUGARS LTD,24.02,25.81,23.74,24.9,24.95,24.14,,24.9,,,49071835,1228511248.16,95330,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,13745,INE221H01019,GTLINFRA,EQ,,,,,GTL INFRA.LTD,1.2,1.21,1.17,1.17,1.18,1.2,,1.17,,,47942226,57099394.01,13845,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,1375,INE549A01026,HCC,EQ,,,,,HINDUSTAN CONSTRUCTION CO,24.5,24.8,23.72,23.83,23.88,24.64,,23.83,,,41845918,1012140662.35,39426,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,2259,INE083A01026,MOREPENLAB,EQ,,,,,MOREPEN LAB. LTD,106.13,110.38,101.52,107.16,107.38,106.19,,107.16,,,41094007,4371670036.62,121348,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,750368,INE704J01044,VOGL,EQ,,,,,VEDANTA OIL AND GAS LTD,40.5,40.56,38.5,38.71,38.8,40.32,,38.71,,,41061258,1607027025.59,65599,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,341,INE119A01028,BALRAMCHIN,EQ,,,,,BALRAMPUR CHINI MILLS LTD,650.2,738.95,647.55,693.5,688.0,654.85,,693.6,,,39555765,28232530600.6,521428,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,15313,INE821I01022,IRB,EQ,,,,,IRB INFRA DEV LTD.,19.0,19.79,18.83,19.36,19.35,19.07,,19.36,,,39531560,766684745.08,57256,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,3499,INE081A01020,TATASTEEL,EQ,,,,,TATA STEEL LIMITED,185.35,185.82,181.4,184.35,184.35,186.5,,184.34,,,36802869,6718626126.96,197392,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,10217,INE931S01010,ADANIENSOL,EQ,,,,,ADANI ENERGY SOLUTION LTD,1589.0,1592.9,1417.4,1417.4,1417.4,1581.4,,1417.41,,,35589890,51479291460.3,168851,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,2885,INE002A01018,RELIANCE,EQ,,,,,RELIANCE INDUSTRIES LTD,1278.7,1297.6,1271.0,1277.0,1277.0,1287.0,,1277.0,,,34871137,44580283834.5,244866,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,21794,INE179G01029,DAVANGERE,EQ,,,,,DAVANGERE SUGAR COMPANY L,2.15,2.22,2.05,2.08,2.1,2.09,,2.08,,,34200594,71825986.68,4822,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,19234,INE947Q01028,LAURUSLABS,EQ,,,,,LAURUS LABS LIMITED,1945.0,1949.0,1847.8,1915.0,1915.0,1938.5,,1915.0,,,30995343,59189531911.4,140381,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,750290,INE1CLE01013,VISL,EQ,,,,,VEDANTA IRON AND STEEL L,38.68,39.09,36.67,36.83,36.9,38.59,,36.83,,,30932406,1153976704.36,54084,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,23647,INE185E01021,FILATFASH,EQ,,,,,FILATEX FASHIONS LIMITED,0.19,0.19,0.18,0.18,0.19,0.18,,0.18,,,28226880,5151293.7,2239,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,399,INE470Y01017,NIACL,EQ,,,,,THE NEW INDIA ASSU CO LTD,186.34,199.99,186.34,191.23,191.9,186.34,,191.24,,,26274670,5152106727.09,194679,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,17971,INE018E01016,SBICARD,EQ,,,,,SBI CARDS & PAY SER LTD,632.9,668.45,632.9,644.75,644.75,641.05,,644.75,,,26270918,17010571860.45,100452,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,25426,INE850M01015,NORTHARC,EQ,,,,,NORTHERN ARC CAPITAL LTD,301.3,319.6,298.6,311.65,312.5,285.75,,311.65,,,25296223,7848521208.55,280273,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,1660,INE154A01025,ITC,EQ,,,,,ITC LTD,266.0,266.55,255.5,255.5,255.5,266.0,,255.51,,,24575845,6446360784.65,203971,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,14111,INE870H01013,NETWORK18,EQ,,,,,NETWORK18 MEDIA & INV LTD,28.7,28.7,27.01,27.23,27.34,28.8,,27.23,,,23912433,655239983.27,35126,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,759084,INE0CAZ01013,URBANCO,EQ,,,,,URBAN COMPANY LIMITED,168.4,174.34,165.48,167.11,165.8,168.41,,167.11,,,22948972,3876270456.17,114090,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,2963,INE114A01011,SAIL,EQ,,,,,STEEL AUTHORITY OF INDIA,198.1,200.39,195.0,195.0,195.0,200.0,,195.01,,,22055932,4366640708.98,82649,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,18143,INE758E01017,JIOFIN,EQ,,,,,JIO FIN SERVICES LTD,238.0,241.35,235.5,241.35,241.35,238.4,,241.35,,,22007832,5271943201.65,80053,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,3509,INE148A01019,TNPETRO,EQ,,,,,TAMILNADU PETROPRODUCTS L,112.02,127.8,111.7,120.77,120.2,111.37,,120.76,,,21800591,2666171659.54,159994,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,759820,INE15B701018,PINELABS,EQ,,,,,PINE LABS LIMITED,165.07,167.26,161.7,164.03,163.0,165.07,,164.04,,,20261585,3321352307.95,72416,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,4204,INE775A01035,MOTHERSON,EQ,,,,,SAMVRDHNA MTHRSN INTL LTD,164.69,170.68,163.74,170.68,170.68,165.6,,170.66,,,20098698,3336977113.07,62657,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,11184,INE092T01019,IDFCFIRSTB,EQ,,,,,IDFC FIRST BANK LIMITED,83.0,85.97,82.5,85.97,85.97,83.12,,85.96,,,19780056,1664274574.71,50574,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,757645,INE0LEZ01016,ATHERENERG,EQ,,,,,ATHER ENERGY LIMITED,1655.0,1717.7,1626.4,1717.7,1717.7,1616.3,,1717.66,,,19768043,33138941601.2,365910,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,1922,INE237A01036,KOTAKBANK,EQ,,,,,KOTAK MAHINDRA BANK LTD,421.0,425.05,419.4,419.4,419.4,423.7,,419.4,,,18992797,8016119254.95,174032,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,15649,INE0ALR01029,ATALREAL,EQ,,,,,ATAL REALTECH LIMITED,35.1,35.36,31.7,33.31,32.0,35.51,,33.31,,,18802850,631620173.94,13214,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,760946,INE2KCE01013,KWIL,EQ,,,,,KWALITY WALL'S (INDIA) L,45.55,47.2,45.11,45.38,45.26,45.55,,45.38,,,18674540,856990287.2,66345,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,13501,INE418H01029,ALLCARGO,EQ,,,,,ALLCARGO LOGISTICS LTD,12.01,12.59,11.84,11.95,12.0,12.19,,11.95,,,18633846,225306375.92,23974,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,750174,INE1CDF01017,VAML,EQ,,,,,VEDANTA ALUMINIUM METAL L,451.0,452.4,432.1,435.15,436.7,456.15,,435.15,,,18474216,8056994936.75,122932,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,10666,INE160A01022,PNB,EQ,,,,,PUNJAB NATIONAL BANK,115.0,115.35,113.16,114.23,114.23,115.4,,114.23,,,18423594,2104936637.65,44596,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,11630,INE733E01010,NTPC,EQ,,,,,NTPC LTD,330.1,330.45,323.5,327.4,327.4,330.05,,327.4,,,18400774,6006184992.4,95662,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,765451,INE16W401027,AUGMONT,EQ,,,,,AUGMONT ENTERPRISES LTD,961.0,1019.8,900.0,908.15,904.0,788.0,,908.13,,,17691142,16859141381.3,529603,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,750518,INE694L01019,VEDPOWER,EQ,,,,,VEDANTA POWER LIMITED,36.64,36.64,35.1,35.18,35.35,36.64,,35.18,,,17247572,612809108.41,39848,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,6198,INE045J01034,FCL,EQ,,,,,FINEOTEX CHEMICAL LIMITED,50.27,52.21,48.87,50.79,50.92,50.03,,50.79,,,17237022,874976149.41,48730,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,10604,INE397D01024,BHARTIARTL,EQ,,,,,BHARTI AIRTEL LIMITED,1880.0,1895.5,1811.9,1811.9,1811.9,1882.4,,1811.92,,,16921326,31264427404.7,147837,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,15332,INE584A01023,NMDC,EQ,,,,,NMDC LTD.,86.3,88.2,85.1,88.2,88.2,86.76,,88.2,,,16906053,1457410546.78,37876,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,17400,INE848E01016,NHPC,EQ,,,,,NHPC LTD,74.98,76.72,74.3,76.72,76.72,74.82,,76.72,,,16814619,1271220627.28,32962,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,3787,INE075A01022,WIPRO,EQ,,,,,WIPRO LTD,180.17,184.5,176.17,184.5,184.5,180.95,,184.5,,,16666567,3013541281.24,74522,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,3063,INE205A01025,VEDL,EQ,,,,,VEDANTA LIMITED,284.0,284.0,276.5,278.2,278.2,287.95,,278.2,,,16664814,4645978501.6,81605,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,21951,INE548A01028,HFCL,EQ,,,,,HFCL LIMITED,254.2,256.7,247.5,249.09,248.9,251.47,,249.08,,,16617911,4182048080.45,92771,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,14180,INE0NNS01018,NSLNISP,EQ,,,,,NMDC STEEL LIMITED,48.35,48.48,45.8,46.19,46.09,49.02,,46.19,,,16317011,761142448.22,40742,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,11992,INE312C01025,SYNCOMF,EQ,,,,,SYNCOM FORMU (I) LTD,19.58,19.95,19.16,19.49,19.5,19.46,,19.49,,,16267062,318745497.3,42798,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,27066,INE00H001014,SWIGGY,EQ,,,,,SWIGGY LIMITED,280.95,281.9,276.15,281.9,281.9,280.5,,281.9,,,16143985,4513312834.5,103694,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,15308,INE964H01014,SEPC,EQ,,,,,SEPC LIMITED,5.51,5.56,5.36,5.44,5.43,5.56,,5.44,,,15935115,86440326.89,7555,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,10794,INE476A01022,CANBK,EQ,,,,,CANARA BANK,127.5,127.69,125.5,126.9,126.9,128.35,,126.9,,,15831688,2002881062.59,60096,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,4963,INE090A01021,ICICIBANK,EQ,,,,,ICICI BANK LTD.,1422.8,1454.0,1419.0,1454.0,1454.0,1422.8,,1453.99,,,15331697,22014009456.3,184414,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,324,INE732I01021,ANGELONE,EQ,,,,,ANGEL ONE LIMITED,292.65,293.75,278.25,286.9,286.9,294.0,,286.9,,,15319412,4373230960.1,103772,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,759782,INE1TAE01010,TMCV,EQ,,,,,TATA MOTORS LIMITED,466.2,474.4,459.5,471.1,470.35,466.3,,471.09,,,15309357,7186790710.35,157187,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,27969,INE01EA01019,VMM,EQ,,,,,VISHAL MEGA MART LIMITED,107.18,110.64,105.8,110.64,110.64,107.0,,110.62,,,15208938,1642121544.91,58398,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,20788,INE0FRK01020,MOTISONS,EQ,,,,,MOTISONS JEWELLERS LTD,16.76,16.78,16.13,16.24,16.26,16.64,,16.24,,,15042446,246299707.3,10855,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,212,INE208A01029,ASHOKLEY,EQ,,,,,ASHOK LEYLAND LTD,175.0,176.6,173.82,175.64,175.64,175.77,,175.64,,,14333497,2515835671.59,51846,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,759062,INE0KKN01029,RHETAN,EQ,,,,,RHETAN TMT LIMITED,20.27,20.43,19.1,19.11,19.12,20.31,,19.11,,,14156310,273439793.92,11421,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,1624,INE242A01010,IOC,EQ,,,,,INDIAN OIL CORP LTD,136.11,139.13,134.32,139.13,139.13,137.1,,139.12,,,14038943,1917955708.57,67527,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,4957,INE691Z01023,GANGAFORGE,EQ,,,,,GANGA FORGING LIMITED,1.53,1.69,1.53,1.69,1.69,1.61,,1.69,,,13742610,22338410.52,3288,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,11377,INE457A01014,MAHABANK,EQ,,,,,BANK OF MAHARASHTRA,83.9,83.9,82.0,82.07,82.07,83.8,,82.07,,,13734000,1135956663.59,41020,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,765272,INE00IT01020,MILKYMIST,EQ,,,,,MILKY MIST DAIRY FOOD L,218.75,222.0,206.4,210.94,210.5,214.31,,210.94,,,13349862,2861793316.64,91838,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,14299,INE134E01011,PFC,EQ,,,,,POWER FIN CORP LTD.,352.0,352.3,336.3,336.3,336.3,352.0,,336.32,,,13232527,4577992972.8,63228,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,14450,INE069I01010,EMBDL,EQ,,,,,EMBASSY DEVELOPMENTS LTD,62.7,63.9,60.38,62.07,62.5,62.78,,62.07,,,13080954,812333796.46,27429,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,4717,INE129A01019,GAIL,EQ,,,,,GAIL (INDIA) LTD,172.2,177.5,170.33,177.5,177.5,171.1,,177.5,,,13012294,2272740455.64,78238,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,25,INE423A01024,ADANIENT,EQ,,,,,ADANI ENTERPRISES LIMITED,3165.0,3165.0,2859.1,2859.1,2859.1,3168.5,,2859.16,,,12872435,37561842626.3,171849,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,760229,INE0VDM01015,MEESHO,EQ,,,,,MEESHO LIMITED,208.0,211.73,204.25,205.39,205.65,208.63,,205.4,,,12726384,2653415296.58,81669,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,383,INE263A01024,BEL,EQ,,,,,BHARAT ELECTRONICS LTD,411.45,414.45,406.3,414.45,414.45,411.9,,414.45,,,12595864,5177008548.15,110504,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,7852,INE066P01011,INOXWIND,EQ,,,,,INOX WIND LIMITED,71.7,71.7,69.6,70.37,70.37,71.79,,70.37,,,12489778,875296339.5,52954,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,17358,INE735W01017,UTKARSHBNK,EQ,,,,,UTKARSH SMALL FIN BANK L,14.65,15.12,14.58,15.06,15.09,14.68,,15.06,,,12189024,182303921.06,12414,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,5948,INE683A01023,SOUTHBANK,EQ,,,,,THE SOUTH INDIAN BANK LTD,45.7,46.15,45.07,45.66,45.6,45.37,,45.66,,,12044453,550400555.12,29579,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,6364,INE139A01034,NATIONALUM,EQ,,,,,NATIONAL ALUMINIUM CO LTD,390.0,392.0,377.15,381.5,381.5,394.95,,381.5,,,11959002,4550330846.25,83491,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,15174,INE763I01026,TARIL,EQ,,,,,TRANS & RECTI. LTD,317.05,326.95,309.1,313.8,312.0,303.45,,313.79,,,11756303,3720447247.05,138212,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,2475,INE213A01029,ONGC,EQ,,,,,OIL AND NATURAL GAS CORP.,233.8,234.95,231.7,231.8,231.8,232.25,,231.8,,,11732655,2730994619.87,95539,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,14977,INE752E01010,POWERGRID,EQ,,,,,POWER GRID CORP. LTD.,266.05,266.05,263.15,263.55,263.55,266.05,,263.55,,,11553385,3052936131.9,44595,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,14418,INE006I01046,ASTRAL,EQ,,,,,ASTRAL LIMITED,1520.0,1581.0,1515.5,1522.2,1522.2,1532.3,,1522.2,,,11516278,17606382605.4,93643,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,15259,INE614G01033,RPOWER,EQ,,,,,RELIANCE POWER LTD.,22.45,22.45,21.92,22.09,22.11,22.45,,22.09,,,11431023,252820540.39,25003,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,16249,INE483S01020,CCAVENUE,EQ,,,,,AVENUESAI LIMITED,15.26,15.27,14.95,15.03,15.02,15.27,,15.03,,,11233045,168814759.26,10319,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,25835,INE498Q01014,VINCOFE,EQ,,,,,VINTAGE COFFEE N BVRGS L,177.95,189.4,176.8,185.77,185.94,177.97,,185.77,,,10994745,2035646527.14,75516,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,18520,INE509F01029,CUPID,EQ,,,,,CUPID LIMITED,283.85,284.6,276.21,280.46,280.4,282.33,,280.43,,,10862737,3041964983.57,80928,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,764397,INE0OWZ01020,MVELECTRO,EQ,,,,,MV ELECTROSYSTEMS LIMITED,718.95,780.0,693.05,760.45,746.0,719.55,,760.64,,,10367613,7645154432.85,211963,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,762670,INE507F01023,EMPOWER,EQ,,,,,EMPOWER INDIA LTD.,2.02,2.22,2.02,2.11,2.14,2.12,,2.11,,,10262389,21623083.42,3006,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,30323,INE418N01035,ESSENTIA,EQ,,,,,INTEGRA ESSENTIA LIMITED,1.1,1.13,1.03,1.03,1.04,1.08,,1.03,,,10180112,10713646.05,1743,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,3456,INE155A01022,TMPV,EQ,,,,,TATA MOTORS PASS VEH LTD,318.4,318.9,308.85,308.85,308.85,319.4,,308.85,,,9986158,3127988184.9,65490,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,759723,INE0LP301011,PWL,EQ,,,,,PHYSICSWALLAH LIMITED,120.0,120.2,115.57,116.3,116.59,119.46,,116.3,,,9879919,1159887247.44,67846,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,4668,INE028A01039,BANKBARODA,EQ,,,,,BANK OF BARODA,241.2,241.27,236.3,238.6,238.6,241.9,,238.6,,,9869595,2345686397.7,46697,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,10753,INE692A01016,UNIONBANK,EQ,,,,,UNION BANK OF INDIA,184.68,188.63,181.8,188.63,188.63,186.0,,188.62,,,9767401,1803812518.82,34860,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,17801,INE093R01011,LLOYDSENGG,EQ,,,,,LLOYDS ENGG WORK LIMITED,86.2,88.9,84.7,86.44,86.13,86.74,,86.43,,,9719782,843864607.89,35709,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,335,INE787D01026,BALKRISIND,EQ,,,,,BALKRISHNA IND. LTD,2320.0,2371.0,2241.1,2279.2,2300.0,2340.1,,2279.22,,,9682350,22098124827.9,204540,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,15083,INE742F01042,ADANIPORTS,EQ,,,,,ADANI PORT & SEZ LTD,1710.0,1711.4,1593.1,1593.1,1593.1,1707.5,,1593.11,,,9621819,15593737157.8,136880,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,765361,INE0K9O01026,LALITHAA,EQ,,,,,LALITHAA JEWELLERY MART L,266.9,272.4,256.01,257.89,256.99,265.24,,257.95,,,9443545,2488809081.1,82528,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,438,INE257A01026,BHEL,EQ,,,,,BHEL,430.6,442.65,424.05,442.65,442.65,430.85,,442.63,,,9251968,3996457173.25,48331,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,8529,INE0CU601026,GMRP&UI,EQ,,,,,GMR POW AND URBAN INFRA L,93.35,93.35,89.56,90.31,90.9,93.35,,90.32,,,9225026,833897667.28,44189,F1,1,,,,,
